留言主题,clean_review,cut_review,地区,主谓宾
A市河西麦德龙到茶子山地铁站没有直达公交,A市河西麦德龙到茶子山地铁站没有直达公交,市 河西 麦德龙 茶子山 地铁站 直达 公交,A市,"麦德龙直达公交,（副词：到）"
A市地铁五号线扩大了围挡区域，占用了人行道,A市地铁五号线扩大了围挡区域占用了人行道,市 地铁 五号线 围挡 区域 占用 人行道,A市,"五号线扩大人行道,（副词：）"
举报A市鑫华驾驶员培训有限公司的驾校场地不合格,举报A市鑫华驾驶员培训有限公司的驾校场地不合格,举报 市鑫华 驾驶员 培训 有限公司 驾校 场地 合格,A市,"场地举报合格,（副词：不）"
A市A1区纬二路上有两种处罚标准？,A市A1区纬二路上有两种处罚标准,市 A1 区纬 二路 两种 处罚 标准,A市,"有两种,（副词：上）"
反映A市万科金域蓝湾物业收费等问题,反映A市万科金域蓝湾物业收费等问题,市 万科 金域 蓝湾 物业 收费,A市,"反映问题,（副词：）"
A市中建梅溪湖中心二期二批地下停车场有漏水开裂等质量问题,A市中建梅溪湖中心二期二批地下停车场有漏水开裂等质量问题,市 中建 梅 溪湖 中心 二期 二批 地下 停车场 漏水 开裂 质量,A市,"停车场有问题,（副词：）"
A市中南大学楚雅医院停车收六块钱一个小时，合理吗？,A市中南大学楚雅医院停车收六块钱一个小时合理吗,市 中南大学 楚雅 医院 停车 收 六块钱 小时,A市,"医院停车,（副词：小时）"
请合理安置A市六堆子拆迁项目中的居民,请合理安置A市六堆子拆迁项目中的居民,请 安置 市六堆 子 拆迁 项目 中 居民,A市,"请安置,（副词：合理）"
A市金科界世城物业在产权不明的情况下收取高额停车费,A市金科界世城物业在产权不明的情况下收取高额停车费,市 金科 界世城 物业 产权 不明 情况 收取 高额 停车费,A市,"物业收取停车费,（副词：在）"
反映A市万科金域蓝湾开发商相关违规问题,反映A市万科金域蓝湾开发商相关违规问题,市 万科 金域 蓝湾 开发商 相关 违规,A市,"反映问题,（副词：）"
反映A市人才租房购房补贴问题,反映A市人才租房购房补贴问题,市 人才 租房 购房 补贴,A市,"反映问题,（副词：）"
咨询A市幼儿园在筹设期间能否招生办学？,咨询A市幼儿园在筹设期间能否招生办学,咨询 市 幼儿园 筹设 期间 招生 办学,A市,"幼儿园咨询招生,（副词：在）"
A市职业技术学院学生宿舍没有空调,A市职业技术学院学生宿舍没有空调,市 职业 技术 学院 学生宿舍 空调,A市,"学生宿舍没有空调,（副词：）"
咨询转业安置A市相关政策,咨询转业安置A市相关政策,咨询 转业 安置 市 相关 政策,A市,"咨询A市,（副词：）"
A市木莲中路百米人行道路狭窄,A市木莲中路百米人行道路狭窄,市 木莲 中路 百米 人行道 路 狭窄,A市,"路狭窄,（副词：）"
A市也会全面实行垃圾分类吗？,A市也会全面实行垃圾分类吗,市 实行 垃圾 分类,A市,"A市实行分类,（副词：也）"
A市广济桥步步高超市前电动车占道问题严重,A市广济桥步步高超市前电动车占道问题严重,市 广济桥 步步高 超市 前 电动车 占 道,A市,"电动车严重道,（副词：）"
举报A市自梦强数码科技有限公司虚假宣传,举报A市自梦强数码科技有限公司虚假宣传,举报 市自梦强 数码科技 有限公司 虚假 宣传,A市,"有限公司举报宣传,（副词：虚假）"
A市自梦强数码科技有限公司虚假宣传，误导消费者,A市自梦强数码科技有限公司虚假宣传误导消费者,市自梦强 数码科技 有限公司 虚假 宣传 误导 消费者,A市,"有限公司宣传消费者,（副词：虚假）"
投诉A市伊景园滨河院捆绑销售车位,投诉A市伊景园滨河院捆绑销售车位,投诉 市伊 景园 滨河 院 捆绑 销售 车位,A市,"院投诉车位,（副词：）"
A市的垃圾分类会不会像上海那样严格罚款,A市的垃圾分类会不会像上海那样严格罚款,市 垃圾 分类 上海 罚款,A市,"垃圾分类罚款,（副词：会）"
请整治一下A市汽车北站的路霸,请整治一下A市汽车北站的路霸,请 整治 市 汽车 北站 路霸,A市,"请整治,（副词：）"
投诉A市一中高一年级通过家委会各种收费,投诉A市一中高一年级通过家委会各种收费,投诉 市 一中 高一 年级 家委会 收费,A市,"年级投诉通过,（副词：）"
反映A市金座雅居的一些问题,反映A市金座雅居的一些问题,市金座 雅居,A市,"金座反映问题,（副词：）"
A市高铁南站中午没人办理临时身份证,A市高铁南站中午没人办理临时身份证,市 高铁 南站 中午 办理 临时 身份证,A市,"南站没办理,（副词：中午）"
投诉A市一中高一年级通过家委会各种收费,投诉A市一中高一年级通过家委会各种收费,投诉 市 一中 高一 年级 家委会 收费,A市,"年级投诉通过,（副词：）"
A市能不能放宽下首套房购房的限制,A市能不能放宽下首套房购房的限制,市能 放宽 下首 套房 购房,A市,"A市放宽限制,（副词：能）"
A市韶峰星苑小区居民被A1区路上的大货车吵得无法入睡,A市韶峰星苑小区居民被A1区路上的大货车吵得无法入睡,市韶峰 星苑 小区 居民 A1 区 路上 货车 吵得 入睡,A市,"居民入睡货车,（副词：被）"
A市高配置的电动老年代步车为何不能上牌？,A市高配置的电动老年代步车为何不能上牌,市高 配置 电动 老年 代步车 牌,A市,"A市上牌,（副词：高）"
请问A市通过学历落户需要稳定的就业凭证指什么,请问A市通过学历落户需要稳定的就业凭证指什么,请问 市 学历 落户 稳定 就业 凭证 指,A市,"A市请问落户,（副词：通过）"
A市五矿万境K9县房子的墙壁又开裂了,A市五矿万境K9县房子的墙壁又开裂了,市 五矿 万境 K9 县 房子 墙壁 开裂,A市,"墙壁开裂,（副词：又）"
A市鹏鲲教育集团拖欠款项,A市鹏鲲教育集团拖欠款项,市鹏鲲 教育 集团 拖欠款项,A市,"拖欠款项,（副词：）"
投诉A市恒大御景天下城二期小区建设违规,投诉A市恒大御景天下城二期小区建设违规,投诉 市恒大御景 天下 城 二期 小区 建设 违规,A市,"小区投诉建设,（副词：）"
A市汉王陵考古公园一期周边常年乱搭乱建，杂草丛生,A市汉王陵考古公园一期周边常年乱搭乱建杂草丛生,市 汉王 陵 考古 公园 一期 周边 常年 乱 搭乱建 杂草丛生,A市,"搭乱建杂草丛生,（副词：常年）"
希望A市能优化购房政策,希望A市能优化购房政策,希望 市能 优化 购房 政策,A市,"A市希望优化,（副词：能）"
A市潇楚南路左转联丰路红绿灯时长不合理,A市潇楚南路左转联丰路红绿灯时长不合理,市潇楚 南路 左转 联丰路 红绿灯 时 长 不合理,A市,"南路长联丰路,（副词：时）"
A市五一路袁家岭佳兆业广场施工跟放炮一样,A市五一路袁家岭佳兆业广场施工跟放炮一样,市 五一路 袁家岭 佳兆业 广场 施工 放炮,A市,"放炮施工放炮,（副词：广场）"
A市高新区金领公寓每天停水,A市高新区金领公寓每天停水,市 高新区 金领 公寓 停水,A市,"公寓停水,（副词：每天）"
A市河西附近的宾馆赌博问题严重,A市河西附近的宾馆赌博问题严重,市 河西 宾馆 赌博,A市,"宾馆严重,（副词：）"
A市地铁3号线星沙大道站地铁出入口设置极不合理！,A市地铁3号线星沙大道站地铁出入口设置极不合理,市 地铁 号线 星沙 大道 站 地铁 出入口 设置 不合理,A市,"出入口设置,（副词：极）"
A市高新区金领公寓最近经常停水,A市高新区金领公寓最近经常停水,市 高新区 金领 公寓 停水,A市,"公寓停水,（副词：最近）"
投诉A市楚熙水郡拖延办理公积金贷款,投诉A市楚熙水郡拖延办理公积金贷款,投诉 市楚熙 水 郡 拖延 办理 公积金 贷款,A市,"郡投诉拖延,（副词：）"
投诉A市海伦春天不按承诺退房,投诉A市海伦春天不按承诺退房,投诉 市 海伦 春天 承诺 退房,A市,"承诺投诉按,（副词：春天）"
在A市入党需要家属政审材料问题的咨询,在A市入党需要家属政审材料问题的咨询,市 入党 家属 政审 材料 咨询,A市,"入党咨询问题,（副词：在）"
A市A9市河隧道长期有人夜间飙车，严重影响居民休息,A市A9市河隧道长期有人夜间飙车严重影响居民休息,市 A9 市河 隧道 长期 有人 夜间 飙车 影响 居民 休息,A市,"隧道影响休息,（副词：长期）"
A市舒适体游泳健身中心没有卫生许可证,A市舒适体游泳健身中心没有卫生许可证,市 舒适 体 游泳 健身 中心 卫生 许可证,A市,"中心没有许可证,（副词：）"
A市一学生中考提前科的成绩怎么变成C了？,A市一学生中考提前科的成绩怎么变成C了,市一 学生 中考 提前 科 成绩 C,A市,"成绩变成科,（副词：怎么）"
A市地铁可不可以增加扫码闸口,A市地铁可不可以增加扫码闸口,市 地铁 可不可以 增加 扫码 闸口,A市,"地铁增加闸口,（副词：可不可以）"
A市加快招商引资步伐有何具体行动,A市加快招商引资步伐有何具体行动,市 加快 招商引资 步伐 有何,A市,"A市加快步伐,（副词：）"
A市金邻公寓晚间停水近2月，严重影响生活,A市金邻公寓晚间停水近2月严重影响生活,市金邻 公寓 晚间 停水 影响 生活,A市,"公寓影响生活,（副词：晚间）"
A市北二环与A4区大道交界附近有三处超高减速带,A市北二环与A4区大道交界附近有三处超高减速带,市 北二环 A4 区 大道 交界 三处 超高 减速带,A市,"北二环有减速带,（副词：与）"
A市地铁4号线月亮岛地铁口出行交通不便,A市地铁4号线月亮岛地铁口出行交通不便,市 地铁 号线 月亮 岛 地铁口 出行 交通不便,A市,"交通不便,（副词：）"
建议A市1路车的终点站延伸到碧沙湖的地铁站,建议A市1路车的终点站延伸到碧沙湖的地铁站,建议 市 路车 终点站 延伸 碧 沙湖 地铁站,A市,"终点站建议延伸,（副词：）"
咨询A市高升路往东向延伸等相关问题,咨询A市高升路往东向延伸等相关问题,咨询 市 高升 路往 东向 延伸 相关,A市,"咨询问题,（副词：东向）"
咨询A市高升路往东向延伸等相关问题,咨询A市高升路往东向延伸等相关问题,咨询 市 高升 路往 东向 延伸 相关,A市,"咨询问题,（副词：东向）"
A市才子小区低层居民长期在高峰期无水可用,A市才子小区低层居民长期在高峰期无水可用,市 才子 小区 低层 居民 长期 高峰期 无水 可用,A市,"居民可用高峰期,（副词：长期）"
A市702公交车难等,A市702公交车难等,市 702 公交车 难,A市,"公交车难,（副词：）"
A市富绿物业丽发新城强行断业主家水,A市富绿物业丽发新城强行断业主家水,市富 绿 物业 丽发 新城 强行 断 业主 家水,A市,"物业丽发新城,（副词：强行）"
请A市加快片区均衡发展步伐,请A市加快片区均衡发展步伐,请 市 加快 片区 均衡 发展 步伐,A市,"请加快,（副词：）"
不要让A市因为58车贷案件而臭名远扬,不要让A市因为58车贷案件而臭名远扬,市 58 车贷 案件 臭名远扬,A市,"案件让臭名远扬,（副词：不要）"
A市全装修扰乱市场秩序,A市全装修扰乱市场秩序,市全 装修 扰乱 市场秩序,A市,"A市装修市场秩序,（副词：全）"
A市绿地香树花城小区公积金贷款难,A市绿地香树花城小区公积金贷款难,市 绿地 香树 花城 小区 公积金 贷款 难,A市,"贷款难,（副词：）"
A市市政建设开发有限公司违规操作铁广职工住宅项目,A市市政建设开发有限公司违规操作铁广职工住宅项目,市 市政建设 开发 有限公司 违规操作 铁广 职工 住宅 项目,A市,"项目,（副词：）"
咨询A市A1区大道快改时间表,咨询A市A1区大道快改时间表,咨询 市 A1 区 大道 快改 时间表,A市,"大道咨询快改,（副词：）"
A市自然村村民房屋后护坡垮塌，严重威胁我的安全,A市自然村村民房屋后护坡垮塌严重威胁我的安全,市 自然村 村民 房屋 护坡 垮塌 严重威胁,A市,"护坡垮塌安全,（副词：后）"
A市梅庭雅苑小区隔壁施工队半夜施工扰民,A市梅庭雅苑小区隔壁施工队半夜施工扰民,市梅庭雅苑 小区 隔壁 施工队 半夜 施工 扰民,A市,"施工队施工,（副词：半夜）"
A市银杉路和银星路交汇口红绿灯常年都是摆设,A市银杉路和银星路交汇口红绿灯常年都是摆设,市 银杉 路 银星 路 交汇 口 红绿灯 常年 摆设,A市,"路是摆设,（副词：和）"
A市交警推出的12123app不实用,A市交警推出的12123app不实用,市 交警 推出 12123app 实用,A市,"交警推出,（副词：不）"
A市十方尚品美术培训机构收费贵,A市十方尚品美术培训机构收费贵,市 十方 尚品 美术 培训 机构 收费 贵,A市,"机构贵美术,（副词：）"
